date,amount,cost_per_gram
2023-12-02T22:03:50.277,0.08,16,41b59fca-c754-46d1-a6c6-33b43e2ea991
2023-12-02T22:23:22.512,0.08,16,db1b5f9c-6796-44e8-b1b3-4769434bad63
2023-12-02T22:34:53.055,0.08,16,41b68ca7-590c-4c19-9780-cbb2011131d6
2023-12-02T22:52:41.322,0.08,16,5c33523d-2ccc-4d2c-9c6b-5c96e39d5027
2023-12-03T11:57:27.193,0.08,16,933e6973-d959-4e3d-9925-626dc1f0584a
2023-12-03T12:08:19.891,0.08,16,852817a9-1ba6-474c-b13d-08cde8ace389
2023-12-03T12:27:01.749,0.08,16,6a242a6c-87cf-40f3-81c0-912366570ee9
2023-12-03T12:38:33.703,0.08,16,fadafd05-5bfd-4204-aa0b-2d65a6983f32
2023-12-03T15:44:20.026,0.08,16,e46bff4b-f71e-4bc7-85f1-fa470b4c1100
2023-12-03T15:52:44.639,0.08,16,1bdcd465-2ec3-4014-80fb-319b72623e77
2023-12-03T16:01:02.916,0.08,16,fd9db51f-45be-4d5a-8627-9f9b02bb7198
2023-12-03T16:16:48.086,0.08,16,2703cc7f-2611-426f-ba50-00114ccd1fa3
2023-12-03T18:26:06.813,0.08,16,c2340b45-8ff8-4cbf-a6a6-e71c9c91d72e
2023-12-03T18:38:58.193,0.08,16,5ca0c7ed-e168-4fb0-9f7a-15719439b0e1
2023-12-03T19:00:44.824,0.08,16,1e9babec-036d-43d6-866f-6a0550eadfe5
2023-12-03T22:18:53.222,0.08,16,56956fbe-dbb9-4923-9fe4-7a41d50da42b
2023-12-03T22:28:32.402,0.08,16,46f675f8-2f25-41cc-810b-3f39b1955712
2023-12-04T09:57:07.857,0.08,16,d6b2ac08-f531-48a8-ae8d-761668fad179
2023-12-04T11:39:39.39,0.08,16,52854a52-2e5c-4cac-958c-895e52c0e19a
2023-12-04T11:49:29.98,0.08,16,e894e70b-dea8-4cdd-8113-d208b6ba9cb6
2023-12-04T12:11:02.154,0.08,16,054541f3-6d43-419f-b5b6-638957aa9a2a
2023-12-04T14:50:01.529,0.08,16,0b857a91-50b3-4ff4-9a99-f37515b4f6c0
2023-12-04T17:21:07.416,0.08,16,4c9159e8-2e27-4f10-9b1a-8ec70191a917
2023-12-04T17:25:38.765,0.08,16,1e05a110-344d-4ad6-a30a-f364af1497d4
2023-12-04T17:35:18.92,0.08,16,e23198bb-15e2-40c0-9e8f-1ecc68f5825c
2023-12-04T20:44:47.994,0.3,16,683de211-c94e-482f-bf70-6363088d68d7
2023-12-04T21:26:32.471,0.08,16,942517eb-8e11-416a-96fd-d43511a1aadc
2023-12-04T21:43:24.895,0.08,16,dba42ccf-6cd2-45db-9318-0e6749000f31
2023-12-05T12:00:52.451,0.08,16,4ac13509-850e-4cf0-a0de-d6e87b3065c0
2023-12-05T12:08:15.115,0.08,16,2699d6f9-b8f0-4534-8472-dc7836810655
2023-12-05T14:20:59.947,0.08,16,974632d8-87c4-45b7-9a1a-677f10e287cf
2023-12-05T14:36:58.205,0.08,16,aed335a2-c119-4c44-add3-ec99dd7f3ed6
2023-12-05T15:56:58.153,0.08,16,3685914d-7f3b-4371-aba9-b422f65dabe1
2023-12-05T16:12:25.92,0.08,16,91f8cb95-2da8-47aa-955a-22beffd24d3a
2023-12-05T16:23:30.74,0.08,16,f53726e5-23e7-408a-959c-1e43d7291b07
2023-12-05T19:00:34.99,0.08,16,4e02b63a-8c4e-4aaa-a092-32b925a34844
2023-12-05T19:13:19.097,0.08,16,4414a543-a912-4968-b3c9-4d97544f4571
2023-12-05T19:40:41.818,0.08,16,b3b8dab4-d9d9-4ecd-bed7-24e4b1ec82e6
2023-12-05T20:05:15.115,0.08,16,6fd985d4-e501-44fd-a82c-2c5a8d5268ec
2023-12-05T20:17:02.794,0.08,16,dce84b0b-fb90-4dc7-aa71-d9c797ced589
2023-12-05T21:49:15.643,0.08,16,d7a9b2f9-1bc4-4866-ab71-20eedd9137b9
2023-12-05T22:00:07.373,0.08,16,0c0decb7-d691-4011-b51c-4ac804a8d973
2023-12-05T22:15:13.738,0.08,16,10968d0c-d30f-441c-99fc-250cc1006b88
2023-12-06T10:07:00,0.08,16,91b31d72-921e-42d7-b8e1-3173c6119fbc
2023-12-06T12:07:27.78,0.08,16,d2945681-ed6f-412e-bf5b-0e47cd93075e
2023-12-06T12:18:52.259,0.08,16,97f70aad-a726-4906-ba4d-86ea0214094f
2023-12-06T12:27:20.359,0.08,16,bffb420e-1641-4f74-af18-d8bb5d862925
2023-12-06T15:26:05.03,0.08,16,c2edab57-94ee-4088-a01a-3a011c33800e
2023-12-06T15:37:19.808,0.08,16,8a213295-125d-4939-a5d8-e2ce0f0e8732
2023-12-06T15:47:57.277,0.08,16,33fc60f7-618f-43ed-9784-c9c316b03eaa
2023-12-06T15:58:52.701,0.08,16,c4faa143-32b2-4e99-bc0f-110066dfe945
2023-12-06T19:04:07.539,0.08,16,780a48d3-f9dd-4536-9ea2-44bbf7d1af9b
2023-12-06T19:15:48.122,0.08,16,6e479c9d-dcfe-4f9c-9a25-df5a5eb4e758
2023-12-06T19:25:31.943,0.08,16,2a42a127-52a0-46d1-aebf-4f1cc2578a6d
2023-12-06T22:42:55.07,0.08,16,dfc69bd6-26bb-4aa3-a7fb-7733e1bfd1d7
2023-12-06T22:52:44.552,0.08,16,6f1eeea6-842b-4d10-abd3-97da96ca548a
2023-12-06T23:02:04.649,0.08,16,57f8f619-8931-4c38-a394-d83150925ac6
2023-12-07T10:10:28.531,0.08,16,95dc6ecf-9666-4ad1-b37d-171f352e5fc7
2023-12-07T10:21:12.394,0.08,16,7268dec3-4187-4fca-9f53-fe85ffaef80b
2023-12-07T12:55:24.745,0.08,16,d78fdfd5-556a-4256-8589-9f81e2344278
2023-12-07T13:12:33.233,0.08,16,b77fd9d1-4f0a-4e3f-82d4-6274ef4281c1
2023-12-07T15:50:11.788,0.08,16,9f7fb9f7-e85d-4c9e-b629-a5fd707842cf
2023-12-07T16:00:04.529,0.08,16,8a30ce63-6962-49a1-8cf4-44b156211d8b
2023-12-07T19:25:13.39,0.5,16,c2c6a91f-a57f-4003-932a-64ee32e5c191
2023-12-08T11:10:36.411,0.08,16,9f09aff6-02db-48f4-8bdf-89d7c3c8b723
2023-12-08T11:21:16.946,0.08,16,854bde6a-05e0-427f-a82d-1b8eab6f78ef
2023-12-08T11:34:51.278,0.08,16,d2205957-ecab-47d8-83fb-f7760b3af142
2023-12-08T13:39:53.688,0.08,16,7ad8e4a3-c863-437b-ad74-a2f157a59e5e
2023-12-08T22:23:54.63,0.08,16,72ac63c8-4eb2-41bd-81da-2a2535e81739
2023-12-08T22:34:13.998,0.08,16,47b42a49-cae6-4df7-a3bf-d5fbbe1511ae
2023-12-08T22:47:31.321,0.08,16,9e03f2ea-8a22-4cfc-88db-ef1a39b67fff
2023-12-09T11:37:53.037,0.08,16,1acc095b-94c1-44be-be04-348354778d4b
2023-12-09T11:57:22.782,0.08,16,37a35e01-a0be-4cb6-b93e-9907445cd10d
2023-12-09T12:11:45.79,0.08,16,7918857c-1aab-4520-acd8-abe6df7963aa
2023-12-09T15:39:12.769,0.7,16,8bfbb370-d59e-4242-ada4-6858a99bb7e1
2023-12-09T17:48:11.879,0.08,16,6fe532e4-5177-4df4-a98d-668ec108a50f
2023-12-09T17:59:15.488,0.08,16,89782a20-422a-4ce9-9cb3-1c0401015f9e
2023-12-09T18:23:20.983,0.08,16,31e564b3-8453-4cc3-a009-7f6bc6256fbc
2023-12-10T12:57:59.748,0.08,16,a18a76d9-6690-44a1-8ddc-a6af084de243
2023-12-10T13:11:42.108,0.08,16,5deebed7-7c9b-45a6-a7e4-4b4152be36b6
2023-12-10T13:24:39.121,0.08,16,b50def82-a2c6-445f-9e2a-a56795017084
2023-12-10T13:36:33.079,0.08,16,3e723ef6-5fe2-412e-8d6b-74c87c0347b0
2023-12-10T17:17:43.724,0.08,16,80a57a54-39d5-4d48-bd59-07e4064f612f
2023-12-10T17:26:56.2,0.08,16,294beaa9-a40a-4ec7-b613-261a64e36c34
2023-12-10T17:35:11.845,0.08,16,82541f24-de22-4748-affe-cce95a2b4f86
2023-12-10T17:48:15.112,0.08,16,3dbc82f7-051f-4421-866b-d991168d9f71
2023-12-10T23:08:54.32,0.08,16,b2f6c2ec-96c2-4bfa-a6fe-e19607fad1a9
2023-12-10T23:21:14.055,0.08,16,8d3f36ec-4906-467c-a81a-cab17dc99b50
2023-12-10T23:28:44.497,0.08,16,573f8d33-3bba-40f5-b40c-2ed060c24a5d
2023-12-10T23:39:19.625,0.08,16,9fd5705c-bcae-43d9-98da-30bb477f6fa5
2023-12-11T09:52:47.434,0.08,16,01f93746-e2e6-4e6d-8e94-7aab6e0a54fa
2023-12-11T10:00:43.71,0.08,16,e79bb5cd-a768-4eae-be6b-e597963e8941
2023-12-11T14:28:28.054,0.08,16,957478c2-02cb-4cd3-8637-3815986fad9d
2023-12-11T14:43:14.01,0.08,16,a10a2526-a138-4e8e-890d-28fe283424b3
2023-12-11T15:34:52.911,0.08,16,a8af23ad-9992-47ae-9a89-204e7cf4616b
2023-12-11T15:53:07.361,0.08,16,f3b890e7-75ba-492c-a416-69a2ae6ee251
2023-12-11T18:29:48.639,0.08,16,aab65dd0-4145-4aaa-8f51-f01d0f3a62dd
2023-12-11T18:44:55.591,0.08,16,d13aa6bc-884b-4174-a7c2-13f48f886150
2023-12-11T21:41:08.459,0.08,16,f159140e-0909-4e15-8886-d668d3515fc6
2023-12-11T21:54:44.733,0.08,16,fb10c211-44cf-4a4e-ac90-b4166f28fa90
2023-12-11T22:07:24.494,0.08,16,dc5dab44-72b9-4bed-81e8-95f381301804
2023-12-11T22:22:20.308,0.08,16,e40f0993-2952-4932-9549-29923450429d
2023-12-12T09:32:35.788,0.08,16,19098f2c-4254-4015-8174-53b1357e7125
2023-12-12T09:44:35.07,0.08,16,f4d8ea4a-c01d-4376-95c7-5ac13ce442d3
2023-12-12T15:10:00,0.2,16,3247b983-ff79-4792-98ed-cf625bd43a3f
2023-12-12T17:33:42.439,0.1,16,c8f7b058-b5a2-4c0f-8384-7bfb6ccd339b
2023-12-12T22:40:24.342,0.1,16,4964b5c7-4893-4282-9d1d-77f914329630
2023-12-13T00:14:08.92,0.1,16,037dcca4-a8db-4c6f-b9a6-2c2c197286e5
2023-12-13T09:47:42.861,0.08,16,652d2809-2e11-440f-bc56-cf2658548935
2023-12-13T11:09:01.762,0.1,16,89e2b20e-0775-40c6-933c-8e3e33cdd957
2023-12-13T12:07:04.177,0.15,16,d9e75e8d-f08c-4418-910b-de3f23d2a64a
2023-12-13T14:57:00,0.08,16,741309cf-7461-4bce-976e-360bfed3a391
2023-12-13T15:10:23.054,0.08,16,5e6168ba-9d46-4a01-88f2-6f54558e9194
2023-12-13T15:47:09.354,0.1,16,40311d55-a923-4545-b445-eb040d721461
2023-12-13T16:39:09.424,0.1,16,3dbb253c-434a-4297-a0bc-4842bf665ec8
2023-12-13T19:52:02.953,0.1,16,16afa5ff-b41b-44af-aec4-50f4060b0d02
2023-12-14T00:12:44.108,0.1,16,b7faeaff-0e51-4d0f-9917-f6c91860703a
2023-12-13T22:12:00,0.1,50,1d8c2ecb-fee4-4732-9968-072971adaa77
2023-12-14T09:21:55.121,0.08,16,e8babd71-f405-423a-9697-d51b4e7a3747
2023-12-14T09:30:07.068,0.08,16,ffcb8258-972f-4162-bb7f-2d8678a1e5a0
2023-12-14T11:38:04.927,0.1,16,8c040a09-b776-4d84-bafe-dafd991a9f18
2023-12-14T12:16:27.915,0.1,16,6a6d8b23-438e-4a89-af9a-41b695a20d05
2023-12-14T15:12:42.831,0.08,16,15027bdb-da9b-4f66-b7d5-18234b98e8b8
2023-12-14T15:21:14.215,0.08,16,79506d2a-cb58-4480-bd1b-841c6ae82067
2023-12-14T15:39:47.663,0.1,16,8595fb37-7eee-49c7-b7be-c819debe8e1e
2023-12-14T16:39:49.218,0.1,16,08e3af0a-f32d-4255-a356-b28f25623335
2023-12-14T17:57:45.351,0.1,16,2f4191e1-dc11-41a3-8040-0bd06776b846
2023-12-14T18:46:09.977,0.1,16,88f349df-876b-444d-b13d-bc2552eb1f1f
2023-12-15T08:44:52.861,0.08,16,85f9098a-7d74-4b24-a44e-3bc354ecce9c
2023-12-15T12:35:47.709,0.08,16,897ca2b7-4bf6-4268-bb44-f216fb68298e
2023-12-15T13:51:23.346,0.08,16,2c3bb9b9-ae6f-455c-a8ea-42e86bc816c5
2023-12-15T12:36:00,0.15,16,1b1047cc-3953-4251-b12c-2b19284133f9
2023-12-15T14:43:55.859,0.08,16,cf781fdf-42cb-45ee-ab75-6896689ef123
2023-12-15T15:01:45.844,0.08,16,10433cef-f41a-4957-9939-f9d585b2b857
2023-12-15T15:24:01.545,0.08,16,5209232b-a270-4e27-8920-cca5751f89e3
2023-12-15T17:06:27.04,0.08,16,70dd739e-73fe-4ee7-b5f9-20dea9d38bb6
2023-12-15T17:16:14.511,0.08,16,52f192f0-2d60-4e2d-8511-ff14681f65c3
2023-12-15T17:26:18.56,0.08,16,bb22a6de-208c-4108-863e-2f39cecba430
2023-12-15T21:53:25.004,0.08,16,2699f11a-8b3e-48c9-b4e1-e2adab04eb77
2023-12-15T22:06:49.52,0.08,16,c1521e13-36d5-41fa-9919-10771f8d6e8c
2023-12-15T22:20:44.928,0.08,16,112a4d72-9901-47ee-8dd4-6bc9ebd89887
2023-12-15T22:41:54.307,0.08,16,cb1bd025-3f15-4514-9e46-f82a70044e5a
2023-12-15T22:52:40.575,0.08,16,1e24b2d0-26b2-4b11-93e4-9ac971250497
2023-12-16T11:37:10.024,0.08,16,d9fe056d-9c29-4ced-bf47-045d47e79ef7
2023-12-16T11:53:05.641,0.08,16,30b2c8d3-e876-448f-b921-3a3c4a44ec9a
2023-12-16T12:06:27.357,0.08,16,eeab58ca-e3f4-4dc6-89da-8231e45a91d8
2023-12-16T12:28:51.115,0.08,16,dce68c49-2d47-483e-8dc7-096bf124dd33
2023-12-16T16:04:46.427,0.08,16,67851909-ea39-494b-b11a-6b012a97067e
2023-12-16T16:18:37.67,0.08,16,d1c957a4-e858-496b-90d9-bdac2083f4bb
2023-12-16T16:25:49.535,0.08,16,d7304cf0-acf1-4038-b247-dfba95ed78b5
2023-12-16T16:46:41.259,0.08,16,e3709dec-6ea6-451c-8d1b-c74839107c9f
2023-12-16T17:06:03.496,0.08,16,6496abb5-6ce3-4043-9078-c5594cea912f
2023-12-16T21:54:28.214,0.08,16,513f27e9-dc63-4d2a-a2cb-233453295c37
2023-12-16T22:03:40.176,0.08,16,3364580b-f8e5-484d-9d02-7d168e451544
2023-12-16T22:11:45.449,0.08,16,3fe59c9e-c2cc-42ba-8d8b-953a41274d49
2023-12-16T23:51:17.182,0.08,16,d28bc766-0aae-4494-8ea5-2f5585f41656
2023-12-17T00:00:03.573,0.08,16,d245dfa0-7514-4ddb-ac1d-ff2ad43b3e99
2023-12-17T10:05:47.524,0.08,16,59881dbc-21be-4b93-b063-17e17125931e
2023-12-17T12:29:46.124,0.08,16,41a825bf-3b4d-4666-be2d-8e7834b3f417
2023-12-17T12:40:36.934,0.08,16,c3747b3a-949a-488f-92a1-ef0a2701ca5b
2023-12-17T12:56:15.368,0.08,16,d7e71c0f-2653-442c-933a-1ef244a0c931
2023-12-17T14:43:39.613,0.08,16,ec6a6973-770d-4329-9000-19cd7dffcc59
2023-12-17T15:05:10.242,0.08,16,f23d88fc-1bd3-474b-b385-4928cd3d9d7b
2023-12-17T15:15:43.659,0.08,16,68b7875d-37be-44dd-aaa4-9fccbf7c93b8
2023-12-17T15:35:13.971,0.08,16,840c2cc0-6348-4b77-a192-7b1108e0e806
2023-12-17T20:29:10.952,0.08,16,0faef4f7-b8ae-414f-ab92-ad4c2bdb43c4
2023-12-17T20:43:39.65,0.08,16,c94ece20-7339-4e33-93c7-99c6a51489e2
2023-12-17T20:57:14.002,0.08,16,c3b1f8ea-7601-47da-9567-1fc9280acaf1
2023-12-17T22:43:20.719,0.08,16,8b91a254-3018-4f1f-a0fb-f3603d0ef7ef
2023-12-17T22:56:01.173,0.08,16,23d4fece-8c17-49a2-a37c-7b54ca047f65
2023-12-18T09:10:51.489,0.08,16,be26bf60-a316-44a4-b4b1-5ef735d7900b
2023-12-18T09:18:51.141,0.08,16,ebeda30d-b2c7-4489-b2be-85228204cc33
2023-12-18T09:28:21.564,0.08,16,319ca413-ecd6-436d-b1e2-b2ae8d6029d7
2023-12-18T12:13:59.745,0.08,16,9ed7d898-7b4e-4eb4-b3b0-18c00241ffc7
2023-12-18T12:36:53.497,0.08,16,209f640f-b4f1-4a56-afe7-a5cf5a7c8339
2023-12-18T13:35:03.912,0.08,16,d0700c38-19f9-4379-9087-31db53a0a7e6
2023-12-18T17:01:00,0.5,16,8a7f3d6d-90bd-41ef-9f8f-d5a149dd5d22
2023-12-18T19:59:11.635,0.1,16,a93954e5-655c-451c-bd24-44db0623949a
2023-12-18T20:26:31.187,0.1,16,d7ec26db-8d6d-480b-b3c2-1ca6fb839ead
2023-12-18T22:03:27.908,0.08,20,c518c53f-0d46-41a5-81f3-0ca4524c8240
2023-12-19T08:07:43.457,0.08,20,c7a1c0fa-cf1a-4bd0-a31b-2998b8fd6fcb
2023-12-19T08:28:49.936,0.08,20,1b0e3d0b-7562-4bc2-b34d-e0db3e23a0e5
2023-12-19T11:17:25.863,0.08,20,0d56f572-b5b3-4180-946e-b38edb650f85
2023-12-19T11:36:55.061,0.08,20,9c9a51dd-78e8-4c4a-b310-7dd419768c87
2023-12-19T15:54:55.912,0.08,20,68c80de3-111e-4661-a5bf-7b3cc304264c
2023-12-19T16:11:10.615,0.08,20,105df7bc-a354-43c8-8f52-5af75c6775d9
2023-12-19T16:18:01.462,0.08,20,7c6fb382-c442-4a9d-bb15-2d0ed6881754
2023-12-19T19:30:23.805,0.08,20,46f0908f-7eaa-48a8-bec0-7887ab94ff11
2023-12-19T19:42:22.361,0.08,20,f7b46b6d-4c23-4885-be6e-7738630e69c8
2023-12-19T19:54:07.988,0.08,20,f801b848-cdb2-42a6-9ec8-33645b641500
2023-12-20T08:37:01.258,0.08,20,acde7e0b-b1b1-466f-8de9-8febba29ea02
2023-12-20T08:56:05.441,0.08,20,b7894af3-2480-4ae3-8a6e-3de9546b3303
2023-12-20T09:13:02.401,0.08,20,2da5e11b-bb1d-4033-bab4-4d011f04d510
2023-12-20T14:15:40.949,0.08,20,2428b029-7c38-464b-9d5e-f34ebce25e9d
2023-12-20T14:41:13.164,0.08,20,b7333042-8004-47bf-acfe-6e72cc31c6a5
2023-12-20T14:51:22.463,0.08,20,f051fd7b-de8e-43a0-9ba1-a76fe589e220
2023-12-20T16:50:29.134,0.08,20,5fe43799-5df5-44a8-ac34-d587b02eacc9
2023-12-21T06:51:39.74,0.08,20,b6b59b8b-d4e0-4e2d-ad30-e98dc6447780
2023-12-21T09:44:22.266,0.08,20,4ff1a46b-23d9-4df3-91a9-cc16fc865b6e
2023-12-21T09:57:56.721,0.08,20,90b0a435-5b7a-4ecc-a892-20ba8040d4d3
2023-12-21T15:56:58.195,0.08,20,62c6f11d-50b6-4d70-8a8c-5fc32f2bb4e4
2023-12-21T16:20:18.854,0.08,20,1e40b22c-a1dc-4c44-80c1-4f1e5a969c94
2023-12-21T18:20:26.252,0.08,20,6b7ee02e-1bd3-4689-9a9a-8a5f3d69de9a
2023-12-21T20:27:57.092,0.08,20,ee81e1f8-c9d7-4ab8-91e4-a5c3d493a740
2023-12-21T20:27:58.768,0.08,20,a18d9510-ebf5-4ad1-a782-af9d3d4d50d1
2023-12-22T11:45:31.778,0.1,5,6fd9e20f-79a3-454e-8bd2-661306fae50a
2023-12-22T13:11:09.628,0.3,20,066f11a1-482e-4f6e-9037-a36dc907a872
2023-12-22T14:54:10.289,0.3,20,91a4a24f-e2f1-4b7a-a883-a73f6ec6e502
2023-12-22T21:35:48.848,0.1,20,126a1b61-efa1-44c9-97a9-52c075382a21
2023-12-22T22:10:17.063,0.1,20,fd41f527-0c9e-4bbc-8711-04de4d16207b
2023-12-22T22:37:46.815,0.1,20,0c263d82-ffb5-4ec1-b99d-88758e01e5d1
2023-12-23T00:11:57.335,0.1,20,feea7214-d7e3-4d1e-b60b-a447a4d7b06a
2023-12-23T11:19:03.508,0.1,20,71b3ece5-51e9-4586-80c8-b811ff6a9e89
2023-12-23T11:31:19.572,0.08,20,9809239b-2933-4a7f-af52-9bcaccce0b5d
2023-12-23T12:04:34.65,0.08,20,b55d5e00-088c-407e-976f-a50a307cf95c
2023-12-23T13:42:43.914,0.08,20,ff47cd44-78a5-492f-8b3d-6ac3333fd88b
2023-12-23T14:51:41.864,0.1,20,275088a2-904c-45f9-9bac-d2777d22c0dd
2023-12-23T15:18:05.048,0.1,20,07529bb0-cce4-4523-9837-fb19710881c0
2023-12-23T16:49:57.927,0.1,20,092ff536-5a73-41f9-b090-87e95769021b
2023-12-23T17:25:32.9,0.1,20,a4c5ba8e-d751-4b20-ba67-4175e398c599
2023-12-23T19:24:19.914,0.1,20,ceab8c8f-77f0-4bba-8499-c0047b105a01
2023-12-23T19:44:11.122,0.1,20,c7178cc6-eadf-45ef-9cd6-7d0746e395cd
2023-12-23T22:23:44.459,0.1,20,184529b7-99be-4feb-b769-294ea0cb7cdc
2023-12-23T22:40:50.372,0.08,20,afb55e73-6dc3-499b-9841-3bf84987f4ba
2023-12-23T22:55:27.102,0.08,20,ca70ac0d-6942-462d-85bf-a90a8c722943
2023-12-23T23:21:57.041,0.08,20,3fb60fac-24da-43c3-aea1-cc991a754fbe
2023-12-23T23:38:32.272,0.1,20,5ab9e6ca-e724-4586-8953-1e85232103a0
2023-12-24T09:59:03.77,0.08,20,3e9f8c01-ae62-4b21-855b-b62e063d3bec
2023-12-24T10:12:44.958,0.08,20,c62c444b-5ecd-4ebb-98ae-9d65288d40a3
2023-12-24T10:29:01.389,0.08,20,04a0f05c-3564-4fc6-ada2-057fdf8270b4
2023-12-24T11:43:05.144,0.1,20,f8d0488a-b211-408e-9b7a-663f5192d9b6
2023-12-24T11:55:22.115,0.1,20,ff08da75-0c6d-4be2-97f7-f3805b436080
2023-12-24T12:56:30.136,0.08,20,ce8d166d-5081-47ab-8706-4e956bfe7e41
2023-12-24T13:08:47.451,0.08,20,d8ad1120-fd3c-4d60-b5e2-693448c476da
2023-12-24T13:48:52.967,0.15,20,c559cb7b-4c49-48dd-833a-87b8e5f2be1a
2023-12-24T21:39:34.416,0.08,20,657cc312-21f5-4d95-8188-6626c54c61c7
2023-12-24T21:50:06.946,0.08,20,75758824-3f7b-471d-881f-58160d97c24b
2023-12-24T22:14:49.059,0.08,20,d9322995-6994-4032-9ea0-2100767c173b
2023-12-24T23:34:51.908,0.15,20,7894b09c-019f-41fe-b94e-affc0b392ebc
2023-12-25T00:02:41.479,0.15,20,99b940a8-1c6a-41cc-9ca3-342264de5190
2023-12-25T01:03:39.499,0.15,20,6efdd0df-4442-4a73-a3a4-99ec647b2353
2023-12-25T11:23:04.426,0.08,20,f93548a1-d473-453d-b36d-40f0d2c84d7b
2023-12-25T11:41:17.704,0.08,20,8c7443f3-5f6c-4624-a7db-a7c3d5635e88
2023-12-25T12:56:58.186,0.15,20,e08ef1cf-cde9-43a9-94da-067de1ae99f8
2023-12-25T13:31:13.674,0.12,20,5e873040-03af-45c8-9cb5-dc84f4a4cf18
2023-12-25T16:44:55.449,0.08,20,7af7697e-4e5d-4b0e-b6e0-e6143701195a
2023-12-25T16:57:50.65,0.08,20,b7d5fb45-3a9d-451d-bc9a-05aa827b09dc
2023-12-25T17:59:47.362,0.15,20,0f7446c9-5713-4037-b582-0fa240bac385
2023-12-25T18:41:25.832,0.08,20,9f8ed79c-701a-4cf4-96e4-f219554c0b4d
2023-12-25T18:55:33.188,0.08,20,4e262e38-54b4-44c6-aad2-29d6062c0588
2023-12-25T19:11:23.401,0.15,20,2e78ff21-0483-4b3c-8994-f7ea3181f395
2023-12-25T21:30:05.906,0.15,20,54b386b9-bc9f-4248-80da-2054dd190d72
2023-12-25T23:00:06.24,0.15,20,7d881274-71cf-4704-93b1-b51549bda9b4
2023-12-26T08:54:03.584,0.08,20,f3585bd5-b89e-400e-9582-4ce9fc818d20
2023-12-26T10:11:47.08,0.08,20,05915e59-2938-4521-a896-400a25af76eb
2023-12-26T10:28:21.745,0.08,20,26ae72ba-df5e-4558-8dd2-b7a643cbca25
2023-12-26T10:50:27.195,0.08,20,82a75b18-c057-4be1-b0ef-e6862bbfac5d
2023-12-26T11:00:58.519,0.08,20,a5efee7d-2550-46ed-8281-49691b2f3f19
2023-12-26T14:33:15.086,0.08,20,f80931ae-7592-44c2-824c-d8d2556dc46c
2023-12-26T14:41:16.159,0.08,20,eb420b00-83f4-44d4-b8ac-41ba0772f240
2023-12-26T14:52:45.864,0.08,20,db134259-20a1-48b6-b28e-d3ed1999780f
2023-12-26T15:01:57.643,0.08,20,efc520dd-0698-428c-99e2-0b42e89ec4c7
2023-12-26T19:36:51.544,0.08,20,3520b163-700c-4dec-85c1-c071fdbaa4d7
2023-12-26T19:53:30.09,0.08,20,6a5275de-61d2-4178-bbe8-9985bed05d59
2023-12-26T20:17:41.191,0.08,20,eca89c55-7998-4af7-8eaf-90d7b4ed282c
2023-12-26T21:43:06.895,0.08,20,8dac1bff-4b51-4fd9-bb01-a26ebda746bd
2023-12-27T08:43:00,0.08,20,7abaaeb7-44eb-448e-bb3e-1c2de05c909f
2023-12-27T08:57:02.414,0.08,20,45c02330-4fdd-4a59-af2b-43a6fa93c2c4
2023-12-27T11:26:34.11,0.08,20,1bd3dbb0-9efa-4802-8b38-bbc60b40c95c
2023-12-27T11:52:32.094,0.08,20,d478823c-b414-4f51-9a6c-37a810d55e9a
2023-12-27T15:33:51.769,0.08,20,93e19381-5bae-4c34-8023-f43eecd7f831
2023-12-27T15:45:16.317,0.08,20,bf72dd2d-01e6-46ee-a30f-c57b61d0beba
2023-12-27T16:04:53.167,0.08,20,5cc205fb-f292-4395-88f2-d1021a01c842
2023-12-27T18:34:56.827,0.15,5,16ea6e61-cead-42df-895c-1246908f7b35
2023-12-27T20:50:26.055,0.15,20,a6be6886-cb27-45db-85d2-bb58979cef86
2023-12-27T22:39:37.973,0.08,20,1b8e6200-2aee-4c6b-96f9-5d5faf7ef76c
2023-12-27T22:51:59.777,0.08,20,18ce6385-2f30-4cd7-8425-466477442980
2023-12-27T23:06:57.84,0.08,20,0281a4be-2eb4-4a1c-b4dc-b01b0910f456
2023-12-28T10:36:10.342,0.08,20,af794325-aebd-42a3-bd94-872741d08131
2023-12-28T10:48:35.102,0.08,20,19c18819-37e7-4a3c-9d28-e7fc55d6fd89
2023-12-28T11:11:09.207,0.08,20,6f0060a8-cc2d-4e68-98e9-ff8013f82634
2023-12-28T13:50:09.695,0.15,5,7947931e-b37f-45df-8199-c3b8d55825e5
2023-12-28T15:09:03.041,0.15,20,139c6c63-63f8-4251-8be4-ea563205440a
2023-12-28T16:23:18.912,0.15,20,758f6b25-72fe-4008-8b20-934fc0d863cb
2023-12-28T18:33:49.642,0.15,20,46d5c26d-47f0-486a-a01b-bb4a81e45e2c
2023-12-28T19:52:10.41,0.15,20,5410b082-66c2-4b65-8a1a-5e29fbfea961
2023-12-28T21:13:36.323,0.15,20,f0cf73d3-5659-4005-8d5c-fd362581d3f1
2023-12-28T22:45:19.198,0.08,20,5c9a9cd1-0527-4b7d-b2a7-9fc3b389dd97
2023-12-28T23:02:55.189,0.08,20,6e21f209-9cb9-42a7-a7c7-bb3e594e3226
2023-12-29T09:40:03.13,0.08,20,b60e5021-13f0-4591-a231-e2bfe65fb1dd
2023-12-29T12:05:49.888,0.08,20,c916c6c4-7eaa-472d-9bd0-0b480ea94fc4
